step,vx_cmd,vx_actual,LF,RF,LH,RH,roll,pitch
528,0.6,0.7981181273411856,1,0,0,1,-0.06068929564475199,0.041670726459489216
529,0.6,0.8231880116108417,1,0,0,1,-0.06995617348155482,0.05501859074946419
530,0.6,0.8078621949705752,1,1,0,1,-0.07657653209732809,0.06317393331291384
531,0.6,0.826331524916298,1,1,0,1,-0.07131292433895761,0.05827269874089224
532,0.6,0.7799774394525205,0,1,0,1,-0.06202139787923636,0.049655186621504185
533,0.6,0.7734503874367723,0,1,0,1,-0.04911461069138076,0.038280148432709146
534,0.6,0.7474567072853597,0,1,0,1,-0.029630799466172336,0.024563976043380367
535,0.6,0.7037854921484008,0,1,1,1,-0.008770345287765659,0.013107380936000853
536,0.6,0.6429294398117896,0,1,1,0,0.0007837260359196378,0.005965232032997515
537,0.6,0.6415326718906819,0,1,1,0,0.0024145302355193287,-0.00018426992089249085
538,0.6,0.6108620933413446,0,1,1,0,-0.0008544285128491138,-0.008218924774299382
539,0.6,0.6033330281023493,0,1,1,0,-0.006349183175095675,-0.016670243195153055
540,0.6,0.5827165063465777,0,1,1,0,-0.01129594956080114,-0.02490839116718789
541,0.6,0.5598998224263871,0,1,1,0,-0.013926756482035717,-0.03035766758047354
542,0.6,0.5692145914442773,0,0,1,0,-0.012473475478611001,-0.03255533177748129
543,0.6,0.5905169814022732,0,1,1,0,-0.008952284381439302,-0.033741678491221394
544,0.6,0.587566025896508,0,0,1,0,-0.006344682391344862,-0.03299779693967313
545,0.6,0.5793135911356332,0,0,1,0,-0.0035787955241509918,-0.0282236521245201
546,0.6,0.6229158190060102,0,0,1,0,0.0009895666217402401,-0.023364179309435833
547,0.6,0.6512733759582976,0,1,1,0,0.0021573631915748504,-0.02002495036541055
548,0.6,0.6419725943614886,0,0,1,0,0.0016321141673847728,-0.014311896570052137
549,0.6,0.6948058524703075,0,1,1,0,0.0004541935146540704,-0.00793508791041506
550,0.6,0.7129751853323161,0,0,1,0,-0.003119951816499127,0.0005908079033692836
